variant_name,brand_name,model_new,oem_name,car_segment,body_type_new,bt,fuel_type_new,transmission_type_new,engine_cc,engine_capacity_new,Engine Type,Value Configuration,Turbo Charger,Super Charger,Gear Box,Drive Type,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Fuel Suppy System,Color,exterior_color,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Length,Width,Height,Wheel Base,Turning Radius,No Door Numbers,Cargo Volumn,seating_capacity_new,max_engine_capacity_new,min_engine_capacity_new,mileage_new,top_features_count,comfort_features_count,interior_features_count,exterior_features_count,safety_features_count,listing_count
maruti ritz vxi abs,maruti,Maruti Ritz,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,1000cc-2000cc,1000cc-2000cc,K Series Petrol Engine ,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disk,Drum,"Tubeless,Radial",MPFI,White,White,1197.0,85.8,114.0,4.0,4.0,3715.0,1680.0,1620.0,2360.0,4.7,5.0,232.0,5.0,1197.0,1197.0,21.1,8.0,5.0,6.0,4.0,9.0,1
maruti ritz vxi at,maruti,Maruti Ritz,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,1000cc-2000cc,1000cc-2000cc,K Series Petrol Engine,DOHC,No,No,4 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",MPFI,Silver,Silver,1197.0,85.8,114.0,4.0,4.0,3775.0,1680.0,1620.0,2360.0,4.7,5.0,236.0,5.0,1197.0,1197.0,17.16,8.0,10.0,9.0,7.0,18.0,2
maruti ritz zdi,maruti,Maruti Ritz,maruti,Hatchback,Hatchback cars,Hatchback,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",CRDI,Superior white,Superior white,1248.0,73.94,190.0,4.0,4.0,3775.0,1680.0,1620.0,2360.0,4.7,5.0,236.0,5.0,1248.0,1248.0,23.2,9.0,12.0,10.0,10.0,22.0,5
maruti ritz zxi,maruti,Maruti Ritz,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,1000cc-2000cc,1000cc-2000cc,K Series Petrol Engine ,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disk,Drum,"Tubeless,Radial",MPFI,Bakers Chocolate,Bakers Chocolate,1197.0,85.8,114.0,4.0,4.0,3715.0,1680.0,1620.0,2360.0,4.7,5.0,232.0,5.0,1197.0,1197.0,21.1,8.0,9.0,6.0,4.0,9.0,25
maruti s-presso lxi 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1553.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.4,8.0,2.0,6.0,3.0,15.0,4
maruti s-presso lxi cng 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,cng,manual,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Red,Red,998.0,58.33,78.0,3.0,4.0,3565.0,1520.0,1549.0,2380.0,4.5,5.0,350.0,4.0,998.0,998.0,31.2,8.0,2.0,6.0,3.0,14.0,3
maruti s-presso lxi opt cng,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,cng,manual,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,58.33,78.0,3.0,4.0,3565.0,1520.0,1549.0,2380.0,4.5,5.0,350.0,4.0,998.0,998.0,18.9,8.0,2.0,6.0,3.0,16.0,1
maruti s-presso std opt 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,5-Speed,FWD,Manual,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,67.05,90.0,3.0,4.0,3565.0,1520.0,1549.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.4,7.0,1.0,4.0,3.0,16.0,1
maruti s-presso vxi,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,24.76,9.0,6.0,6.0,5.0,20.0,1
maruti s-presso vxi 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.7,9.0,6.0,6.0,5.0,20.0,13
maruti s-presso vxi at 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,AGS,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silver,Silver,998.0,67.05,90.0,3.0,4.0,3565.0,1520.0,1564.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.7,9.0,5.0,6.0,5.0,19.0,2
maruti s-presso vxi cng,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,cng,manual,500cc-1000cc,500cc-1000cc,K1OC CNG,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",MPFI,White,White,998.0,55.92,82.1,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,4.0,998.0,998.0,32.73,9.0,5.0,6.0,5.0,21.0,1
maruti s-presso vxi cng 2019-2020,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,cng,manual,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silver,Silver,998.0,58.33,78.0,3.0,4.0,3565.0,1520.0,1564.0,2380.0,4.5,5.0,350.0,4.0,998.0,998.0,31.2,9.0,5.0,6.0,5.0,19.0,12
maruti s-presso vxi opt 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,67.05,90.0,3.0,4.0,3565.0,1520.0,1564.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.7,9.0,6.0,6.0,5.0,21.0,6
maruti s-presso vxi opt at,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,AGS,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Black,Black,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,25.3,9.0,5.0,6.0,5.0,22.0,1
maruti s-presso vxi opt at 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,AGS,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.7,9.0,5.0,6.0,5.0,22.0,5
maruti s-presso vxi opt cng,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,cng,manual,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Red,Red,998.0,58.33,78.0,3.0,4.0,3565.0,1520.0,1564.0,2380.0,4.5,5.0,350.0,4.0,998.0,998.0,18.9,9.0,5.0,6.0,5.0,21.0,6
maruti s-presso vxi plus,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,24.76,9.0,8.0,6.0,5.0,20.0,13
maruti s-presso vxi plus 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silver,Silver,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.7,9.0,8.0,6.0,5.0,20.0,33
maruti s-presso vxi plus at 2019-2022,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,500cc-1000cc,500cc-1000cc,K10B,DOHC,No,No,AGS,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Metallic silky silver,Metallic silky silver,998.0,67.05,90.0,3.0,4.0,3565.0,1520.0,1564.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,21.7,9.0,7.0,6.0,5.0,21.0,11
maruti s-presso vxi plus opt at,maruti,Maruti S-Presso,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,500cc-1000cc,500cc-1000cc,K10C,DOHC,No,No,AGS,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,White,White,998.0,65.71,89.0,3.0,4.0,3565.0,1520.0,1567.0,2380.0,4.5,5.0,350.0,5.0,998.0,998.0,25.3,9.0,7.0,6.0,5.0,22.0,1
maruti sx4 green vxi (cng),maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,cng,manual,1000cc-2000cc,1000cc-2000cc,VVT Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Midnight black,Midnight black,1586.0,103.3,145.0,4.0,4.0,4490.0,1735.0,1550.0,2500.0,5.3,4.0,504.0,5.0,1586.0,1586.0,21.4,9.0,14.0,9.0,6.0,12.0,3
maruti sx4 vdi,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS Diesel Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",CRDI,White,White,1248.0,88.765,200.0,4.0,4.0,4495.0,1735.0,1550.0,2500.0,5.3,4.5,504.0,5.0,1248.0,1248.0,21.645,9.0,13.5,8.5,6.5,13.0,10
maruti sx4 vxi bsiii,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silver,Silver,1586.0,104.68,145.0,4.0,4.0,4490.0,1735.0,1560.0,2500.0,5.3,4.0,505.0,5.0,1586.0,1586.0,15.0,9.0,15.0,11.0,5.0,14.0,25
maruti sx4 vxi bsiv,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,VVT Petrol Engine ,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silver,Silver,1586.0,103.3,145.0,4.0,4.0,4490.0,1735.0,1550.0,2500.0,5.3,4.0,504.0,5.0,1586.0,1586.0,15.5,9.0,14.0,9.0,6.0,12.0,24
maruti sx4 zdi,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS Diesel Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",DIRECT INJECTION,White,White,1248.0,88.8,200.0,4.0,4.0,4490.0,1735.0,1570.0,2500.0,5.3,4.0,505.0,5.0,1248.0,1248.0,21.5,9.0,16.0,11.0,7.0,19.0,13
maruti sx4 zxi at,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,VVT Petrol Engine,DOHC,No,No,4 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Brown,Brown,1586.0,103.3,145.0,4.0,4.0,4490.0,1735.0,1560.0,2500.0,5.3,4.0,504.0,5.0,1586.0,1586.0,12.6,9.0,16.0,9.0,7.0,16.0,6
maruti sx4 zxi at leather,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,automatic,1000cc-2000cc,1000cc-2000cc,In-Line Engine,DOHC,No,No,4 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silver,Silver,1586.0,103.2,145.0,4.0,4.0,4490.0,1735.0,1560.0,2500.0,5.3,4.0,504.0,5.0,1586.0,1586.0,12.6,9.0,15.0,10.0,7.0,16.0,2
maruti sx4 zxi bsiii,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Golden,Golden,1586.0,104.68,145.0,4.0,4.0,4490.0,1735.0,1570.0,2500.0,5.3,4.0,505.0,5.0,1586.0,1586.0,15.0,9.0,16.0,12.0,6.0,19.0,39
maruti sx4 zxi mt bsiv,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,VVT Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silky silver,Silky silver,1586.0,103.3,145.0,4.0,4.0,4490.0,1735.0,1560.0,2500.0,5.3,4.0,504.0,5.0,1586.0,1586.0,15.5,9.0,16.0,9.0,7.0,16.0,22
maruti sx4 zxi mt bsiv leather,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,VVT Petrol Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Brown,Brown,1586.0,103.3,145.0,4.0,4.0,4490.0,1735.0,1560.0,2500.0,5.3,4.0,504.0,5.0,1586.0,1586.0,15.5,9.0,15.0,10.0,7.0,16.0,2
maruti sx4 zxi with leather bsiii,maruti,Maruti SX4,maruti,Sedan,Sedan cars,Sedan,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",MPFI,Silver,Silver,1586.0,104.68,145.0,4.0,4.0,4490.0,1735.0,1570.0,2500.0,5.3,4.0,505.0,5.0,1586.0,1586.0,15.6,9.0,16.0,12.0,6.0,19.0,4
maruti sx4 s cross alpha,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,petrol,manual,1000cc-2000cc,1000cc-2000cc,K15B Smart Hybrid,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Radial,Tubeless",MPFI,Blue,Blue,1462.0,103.25,138.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,375.0,5.0,1462.0,1462.0,18.55,9.0,16.0,10.0,16.0,25.0,11
maruti sx4 s cross alpha at,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,petrol,automatic,1000cc-2000cc,1000cc-2000cc,K15B Smart Hybrid,DOHC,No,No,4 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Radial,Tubeless",MPFI,White,White,1462.0,103.25,138.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,375.0,5.0,1462.0,1462.0,18.43,9.0,16.0,10.0,16.0,26.0,7
maruti sx4 s cross alpha ddis 200 sh,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",DDIS,Blue,Blue,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,353.0,5.0,1248.0,1248.0,25.1,9.0,23.0,12.0,14.0,28.0,19
maruti sx4 s cross ddis 200 alpha,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",MPFI,Granite Grey,Granite Grey,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.2,5.0,353.0,5.0,1248.0,1248.0,23.65,9.0,21.0,12.0,14.0,23.0,11
maruti sx4 s cross ddis 200 delta,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",MPFI,Grey,Grey,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.2,5.0,353.0,5.0,1248.0,1248.0,23.65,9.0,16.0,10.0,7.0,19.0,14
maruti sx4 s cross ddis 200 sigma,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",MPFI,White,White,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.2,5.0,353.0,5.0,1248.0,1248.0,23.65,9.0,14.0,10.0,6.0,19.0,11
maruti sx4 s cross ddis 200 zeta,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",MPFI,Grey,Grey,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.2,5.0,353.0,5.0,1248.0,1248.0,23.65,9.0,21.0,11.0,13.0,22.0,37
maruti sx4 s cross ddis 320 alpha,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 320 Diesel Engine,DOHC,Yes,No,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",MPFI,Grey,Grey,1598.0,118.0,320.0,4.0,4.0,4300.0,1765.0,1590.0,2600.0,5.2,5.0,353.0,5.0,1598.0,1598.0,22.7,9.0,20.0,14.0,14.0,24.0,8
maruti sx4 s cross ddis 320 delta,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 320 Diesel Engine,DOHC,Yes,No,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",MPFI,PREMIUM SILVER,PREMIUM SILVER,1598.0,118.0,320.0,4.0,4.0,4300.0,1765.0,1590.0,2600.0,5.2,5.0,353.0,5.0,1598.0,1598.0,22.7,9.0,14.0,11.0,9.0,21.0,2
maruti sx4 s cross ddis 320 zeta,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 320 Diesel Engine,DOHC,Yes,No,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",MPFI,White,White,1598.0,118.0,320.0,4.0,4.0,4300.0,1765.0,1590.0,2600.0,5.2,5.0,353.0,5.0,1598.0,1598.0,22.7,9.0,19.0,13.0,13.0,22.0,6
maruti sx4 s cross delta,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,petrol,manual,1000cc-2000cc,1000cc-2000cc,K15B Smart Hybrid,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Radial,Tubeless",MPFI,Black,Black,1462.0,103.25,138.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,375.0,5.0,1462.0,1462.0,18.55,9.0,12.0,8.0,12.0,24.0,3
maruti sx4 s cross delta ddis 200 sh,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",DDIS,Blue,Blue,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,353.0,5.0,1248.0,1248.0,25.1,9.0,18.0,10.0,13.0,27.0,14
maruti sx4 s cross sigma,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,petrol,manual,1000cc-2000cc,1000cc-2000cc,K15B Smart Hybrid,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Radial,Tubeless",MPFI,Blue,Blue,1462.0,103.25,138.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,375.0,5.0,1462.0,1462.0,18.55,8.0,8.0,8.0,5.0,23.0,5
maruti sx4 s cross sigma ddis 200 sh,maruti,Maruti SX4 S Cross,maruti,Hatchback,Hatchback cars,Hatchback,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",DDIS,Granite Grey,Granite Grey,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,353.0,5.0,1248.0,1248.0,25.1,8.0,13.0,10.0,7.0,25.0,3
maruti sx4 s cross zeta,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,petrol,manual,1000cc-2000cc,1000cc-2000cc,K15B Smart Hybrid,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Radial,Tubeless",MPFI,Blue,Blue,1462.0,103.25,138.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,375.0,5.0,1462.0,1462.0,18.55,9.0,16.0,9.0,13.0,25.0,8
maruti sx4 s cross zeta at,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,petrol,automatic,1000cc-2000cc,1000cc-2000cc,K15B Smart Hybrid,DOHC,No,No,4 Speed,FWD,Power,Ventilated Disc,Solid Disc,"Radial,Tubeless",MPFI,White,White,1462.0,103.25,138.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,375.0,5.0,1462.0,1462.0,18.43,9.0,16.0,9.0,13.0,26.0,4
maruti sx4 s cross zeta ddis 200 sh,maruti,Maruti SX4 S Cross,maruti,SUV,SUV cars,SUV,diesel,manual,1000cc-2000cc,1000cc-2000cc,DDiS 200 Diesel Engine,DOHC,Yes,No,5 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",DDIS,Blue,Blue,1248.0,88.5,200.0,4.0,4.0,4300.0,1785.0,1595.0,2600.0,5.5,5.0,353.0,5.0,1248.0,1248.0,25.1,9.0,20.0,11.0,14.0,28.0,61
maruti super carry std,maruti,Maruti Super Carry,maruti,Pickup Trucks,Pickup Trucks cars,Pickup Trucks,petrol,manual,1000cc-2000cc,1000cc-2000cc,Multi Point Fuel Injection G12B BS—VI,SOHC,No,No,5-Speed,FWD,MT,Ventilated Disc,Drum,"Tubeless,Radial",MPFI,Other,Other,1198.0,72.41,98.0,4.0,4.0,3800.0,1562.0,1883.0,2520.0,5.1,2.0,350.0,2.0,1198.0,1198.0,18.9,1.0,1.0,1.0,1.0,1.0,1
maruti swift 1.3 lxi,maruti,Maruti Swift,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",MPFI,Blue,Blue,1298.0,88.2,11.5,4.0,4.0,3760.0,1690.0,1530.0,2390.0,4.7,5.0,232.0,5.0,1298.0,1298.0,16.1,8.0,5.0,6.0,9.0,13.0,6
maruti swift 1.3 vxi,maruti,Maruti Swift,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",MPFI,White,White,1298.0,88.2,11.5,4.0,4.0,3760.0,1690.0,1530.0,2390.0,4.7,5.0,232.0,5.0,1298.0,1298.0,16.1,8.0,11.0,8.0,7.0,15.0,29
maruti swift 1.3 zxi,maruti,Maruti Swift,maruti,Hatchback,Hatchback cars,Hatchback,petrol,manual,1000cc-2000cc,1000cc-2000cc,In-Line Engine,DOHC,No,No,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",MPFI,White,White,1298.0,88.2,11.5,4.0,4.0,3760.0,1690.0,1530.0,2390.0,4.7,5.0,232.0,5.0,1298.0,1298.0,16.1,9.0,13.0,11.0,10.0,18.0,8
maruti swift amt vdi,maruti,Maruti Swift,maruti,Hatchback,Hatchback cars,Hatchback,diesel,automatic,1000cc-2000cc,1000cc-2000cc,DDiS 190 Engine,DOHC,Yes,No,5,FWD,Power,Disc,Drum,Tubeless,CRDI,White,White,1248.0,74.0,190.0,4.0,4.0,3840.0,1735.0,1530.0,2450.0,4.8,5.0,268.0,5.0,1248.0,1248.0,28.4,9.0,10.0,11.0,5.0,26.0,8
maruti swift amt vxi,maruti,Maruti Swift,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,1000cc-2000cc,1000cc-2000cc,VTVT Engine,DOHC,No,No,5,FWD,Electric,Disc,Drum,Tubeless,MPFI,Pearl Arctic White,Pearl Arctic White,1197.0,81.8,113.0,4.0,4.0,3840.0,1735.0,1530.0,2450.0,4.8,5.0,268.0,5.0,1197.0,1197.0,21.21,9.0,12.0,11.0,6.0,28.0,36
maruti swift amt vxi bsiv,maruti,Maruti Swift,maruti,Hatchback,Hatchback cars,Hatchback,petrol,automatic,1000cc-2000cc,1000cc-2000cc,VTVT Engine,DOHC,No,No,5,FWD,Power,Disc,Drum,Tubeless,MPFI,Grey,Grey,1197.0,81.8,113.0,4.0,4.0,3840.0,1735.0,1530.0,2450.0,4.8,5.0,268.0,5.0,1197.0,1197.0,22.0,9.0,11.0,11.0,5.0,25.0,5
maruti swift amt zdi,maruti,Maruti Swift,maruti,Hatchback,Hatchback cars,Hatchback,diesel,automatic,1000cc-2000cc,1000cc-2000cc,DDiS 190 Engine,DOHC,Yes,No,5,FWD,Power,Disc,Drum,Tubeless,CRDI,White,White,1248.0,74.0,190.0,4.0,4.0,3840.0,1735.0,1530.0,2450.0,4.8,5.0,268.0,5.0,1248.0,1248.0,28.4,9.0,13.0,12.0,10.0,26.0,6
